x,y,z
0.15999999999999998,-0.113,0.577
0.2728,-0.12,0.484
0.294,0.144,0.526
0.38599999999999995,-0.147,0.472
0.3886,0.0306,0.677
0.349333,0.153,0.546
0.33109999999999995,0.0867,0.6950000000000001
0.2985,-0.0911,0.5760000000000001
0.4154,-0.0732,0.2845
0.4456,0.128,0.2964
0.297,0.0956,0.593
0.45699999999999996,-0.077,0.524
0.2648,0.0964,0.481
0.178,-0.129,0.438
0.518,0.0433,0.5840000000000001
0.16299999999999998,0.00663,0.607
0.25029999999999997,-0.0908,0.451
0.486,0.102,0.47
0.34082999999999997,-0.0278,0.704
0.174,-0.0937,0.403
0.2754,0.0537,0.702
0.3217,0.105,0.383
0.2979,0.038,0.2696
0.45799999999999996,-0.183,0.383
0.37139999999999995,0.184,0.444
0.2541,-0.14,0.583
0.35158999999999996,0.033,0.73
0.29269999999999996,-0.115,0.405
0.35556,0.0228,0.728
0.2578,0.00441,0.3352
0.21499999999999997,-0.121,0.372
0.21499999999999997,0.0584,0.37
0.19599999999999998,-0.0205,0.425
0.516,0.104,0.5700000000000001
0.206,0.109,0.655
0.40249999999999997,-0.0294,0.56
0.45099999999999996,-0.0954,0.542
0.38439999999999996,0.0461,0.6639999999999999
0.42829999999999996,-0.0715,0.6799999999999999
0.38449999999999995,-0.127,0.599
0.15099999999999997,-0.00352,0.655
0.18899999999999997,-0.0655,0.603
0.36819999999999997,-0.0605,0.716
0.39239999999999997,0.104,0.6930000000000001
0.46499999999999997,0.0975,0.42100000000000004
0.23399999999999999,-0.0664,0.633
0.23099999999999998,0.0553,0.34850000000000003
0.12599999999999997,-0.0969,0.542
0.499,0.052,0.525
0.2803,0.0297,0.2423
0.495,-0.0996,0.52
0.31739999999999996,-0.0194,0.2947
0.22899999999999998,-0.0187,0.395
0.242,0.101,0.5920000000000001
0.21399999999999997,0.0843,0.581
0.27869999999999995,-0.0398,0.712
0.35248999999999997,-0.0925,0.659
0.2853,-0.0359,0.371
0.30929999999999996,0.18,0.538
0.30429999999999996,0.276,0.542
0.4486,-0.102,0.648
0.40599999999999997,0.0345,0.41600000000000004
0.475,-0.073,0.484
0.146,-0.0534,0.529
0.3888,-0.109,0.32430000000000003
0.35357,-0.134,0.441
0.2956,0.126,0.5329999999999999
0.35602,-0.00784,0.2704
0.511,0.0872,0.506
0.32489999999999997,0.0318,0.384
0.2913,0.0418,0.3389
0.2657,-0.0883,0.647
0.204,0.167,0.612
0.43579999999999997,-0.11,0.362
0.37829999999999997,-0.0592,0.655
0.4467,-0.0101,0.378
0.20299999999999999,0.00557,0.388
0.30489999999999995,0.0633,0.377
0.3122,-0.108,0.45499999999999996
0.237,0.0705,0.447
0.18699999999999997,-0.11,0.396
0.25939999999999996,-0.0512,0.585
0.46199999999999997,0.0434,0.46099999999999997
0.46599999999999997,-0.0649,0.45799999999999996
0.2567,0.0467,0.3476
0.373,-0.0923,0.5529999999999999
0.241,-0.0422,0.6930000000000001
0.2577,0.00756,0.7010000000000001
0.23199999999999998,0.131,0.472
0.20099999999999998,0.0742,0.508
0.3211,-0.106,0.577
0.46399999999999997,0.0593,0.45499999999999996
0.28569999999999995,0.0945,0.507
0.204,-0.0577,0.435
0.33599999999999997,0.0504,0.637
0.471,-0.0459,0.639
0.501,0.152,0.53
0.16499999999999998,0.209,0.536
0.18799999999999997,0.156,0.496
0.39059999999999995,0.139,0.599
0.515,-0.0314,0.521
0.486,-0.018,0.579
0.21699999999999997,-0.0167,0.5660000000000001
0.2989,0.033,0.46799999999999997
0.3767,0.106,0.3283
0.3717,0.0324,0.532
0.36739999999999995,0.109,0.5820000000000001
0.28559999999999997,0.112,0.39
0.27049999999999996,-0.148,0.613
0.3111,-0.123,0.6759999999999999
0.30219999999999997,0.0227,0.7170000000000001
0.24899999999999997,0.073,0.42100000000000004
0.28209999999999996,-0.148,0.587
0.26439999999999997,-0.0964,0.492
0.19399999999999998,0.0475,0.492
0.45399999999999996,0.0301,0.6
0.4009,-0.126,0.554
0.39159999999999995,-0.127,0.507
0.32549999999999996,-0.144,0.405
0.20299999999999999,0.0985,0.5549999999999999
0.19499999999999998,0.0212,0.446
0.29159999999999997,-0.0561,0.71
0.21999999999999997,0.0181,0.562
0.3797,-0.132,0.2652
0.21699999999999997,-0.0233,0.527
0.43599999999999994,0.0978,0.528
0.2597,0.0354,0.626
0.32939999999999997,0.0419,0.377
0.3155,0.0157,0.646
0.40249999999999997,-0.18,0.502
0.47,-0.0501,0.492
0.485,-0.026,0.521
0.3761,0.149,0.591
0.41069999999999995,-0.0326,0.552
0.45299999999999996,-0.0842,0.492
0.46599999999999997,-0.00198,0.396
0.521,-0.0648,0.507
0.21599999999999997,-0.0469,0.485
0.34725,0.0325,0.3254
0.2671,0.061,0.5349999999999999
0.477,0.094,0.368
0.2961,-0.187,0.3413
0.23299999999999998,0.153,0.663
0.2561,-0.0684,0.692
0.24,0.0645,0.37
0.3937,0.0317,0.3265
0.5249999999999999,-0.0191,0.5509999999999999
0.21799999999999997,-0.0518,0.41600000000000004
0.25039999999999996,-0.014,0.687
0.4466,0.107,0.623
0.40769999999999995,-0.135,0.449
0.3257,0.191,0.5569999999999999
0.22099999999999997,-0.0256,0.429
0.507,-0.15,0.47
0.26559999999999995,0.153,0.40900000000000003
0.3705,-0.0243,0.3471
0.37139999999999995,0.152,0.488
0.41709999999999997,0.0959,0.469
0.42179999999999995,-0.0525,0.6859999999999999
0.4263,-0.138,0.513
0.44329999999999997,-0.0212,0.3477
0.48,0.00138,0.503
0.44179999999999997,0.17,0.46099999999999997
0.3605,0.134,0.655
0.2798,0.165,0.5329999999999999
0.36929999999999996,-0.182,0.544
0.21399999999999997,-0.0285,0.6619999999999999
0.297,0.0747,0.605
0.37339999999999995,0.148,0.476
0.522,0.0402,0.522
0.478,-0.0558,0.3474
0.10499999999999998,0.0591,0.477
0.45699999999999996,0.082,0.603
0.2834,-0.162,0.46599999999999997
0.48,-0.0599,0.425
0.34301,-0.111,0.554
0.3368,0.0899,0.374
0.24899999999999997,-0.013,0.446
0.32589999999999997,-0.0736,0.3255
0.471,0.0257,0.437
0.4471,-0.00743,0.63
0.4018,-0.0762,0.30369999999999997
0.28159999999999996,0.0176,0.5880000000000001
0.479,0.189,0.528
0.44389999999999996,0.0935,0.494
0.3559,-0.0104,0.726
0.31379999999999997,-0.119,0.669
0.43119999999999997,0.0901,0.62
0.25739999999999996,0.0272,0.645
0.20999999999999996,0.206,0.374
0.35566,0.0893,0.7090000000000001
0.39499999999999996,0.0613,0.704
0.4452,0.0433,0.351
0.22299999999999998,0.0806,0.593
0.205,0.00125,0.426
0.4196,0.0159,0.698
0.31439999999999996,0.0621,0.359
0.4226,0.113,0.381
0.4396,0.13,0.5569999999999999
0.488,0.000468,0.64
0.24999999999999997,0.0541,0.366
0.29919999999999997,0.0428,0.3176
0.26359999999999995,-0.0301,0.33740000000000003
0.39999999999999997,0.0861,0.40800000000000003
0.3891,-0.0111,0.356
0.22199999999999998,0.0887,0.437
0.2981,-0.109,0.6699999999999999
0.2698,0.127,0.491
0.4133,-0.145,0.522
0.493,-0.171,0.427
0.32499999999999996,0.0591,0.673
0.40259999999999996,-0.0903,0.605
0.39599999999999996,0.0992,0.3407
0.35741,0.114,0.40700000000000003
0.37639999999999996,0.239,0.5800000000000001
0.4022,0.149,0.64
0.18699999999999997,-0.0223,0.552
0.2834,0.126,0.6599999999999999
0.46399999999999997,0.0497,0.585
0.3231,-0.0542,0.366
0.24,0.0488,0.41300000000000003
0.247,0.113,0.425
0.2734,-0.119,0.505
0.29009999999999997,-0.041,0.6599999999999999
0.29919999999999997,-0.0752,0.40900000000000003
0.45999999999999996,-0.224,0.569
0.46199999999999997,-0.127,0.531
0.23099999999999998,0.131,0.6970000000000001
0.5349999999999999,0.0942,0.546
0.2598,0.0189,0.587
0.19799999999999998,-0.00928,0.445
0.4002,0.000451,0.386
0.292,0.109,0.46799999999999997
0.41119999999999995,-0.00596,0.706
0.3896,-0.0325,0.704
0.23299999999999998,-0.0584,0.41800000000000004
0.33009999999999995,0.00988,0.724
0.3014,-0.241,0.5489999999999999
0.3162,-0.203,0.544
0.27599999999999997,-0.0499,0.6799999999999999
0.3917,-0.145,0.472
0.248,-0.0724,0.523
0.29969999999999997,0.14,0.5549999999999999
0.18499999999999997,0.00125,0.46799999999999997
0.241,0.0794,0.402
0.47,-0.036,0.665
0.4002,-0.0955,0.5900000000000001
0.44499999999999995,0.174,0.653
0.32199999999999995,0.101,0.618
0.3337,0.122,0.356
0.3697,0.121,0.38
0.544,-0.00731,0.34199999999999997
0.244,-0.148,0.54
0.481,0.143,0.385
0.16499999999999998,-0.0665,0.538
0.3337,-0.0956,0.486
0.2597,0.087,0.476
0.204,-0.082,0.427
0.481,0.0383,0.618
0.3353,0.0608,0.351
0.26899999999999996,-0.21,0.397
0.45899999999999996,-0.0289,0.46399999999999997
0.35319,-0.0188,0.7170000000000001
0.2744,-0.171,0.616
0.5329999999999999,-0.119,0.6890000000000001
0.37479999999999997,0.0215,0.357
0.29719999999999996,0.2,0.388
0.241,0.0757,0.471
0.492,-0.0981,0.3135
0.45999999999999996,0.217,0.528
0.499,-0.0742,0.46399999999999997
0.44029999999999997,0.168,0.401
0.35624999999999996,-0.159,0.449
0.21399999999999997,-0.157,0.626
0.239,-0.0242,0.532
0.35744,0.107,0.385
0.45799999999999996,0.0462,0.6759999999999999
0.29079999999999995,0.119,0.376
0.45299999999999996,0.0658,0.435
0.497,0.0314,0.46799999999999997
0.366,0.0642,0.382
0.492,-0.0629,0.546
0.40709999999999996,-0.0224,0.365
0.4471,-0.1,0.5680000000000001
0.4114,-0.111,0.475
0.492,0.00929,0.529
0.177,-0.0646,0.524
0.3205,-0.131,0.429
0.27649999999999997,0.136,0.366
0.243,-0.219,0.558
0.309,-0.0922,0.389
0.245,-0.0133,0.381
0.29019999999999996,0.114,0.441
0.2598,-0.0939,0.605
0.48,-0.181,0.47
0.475,0.024,0.643
0.42479999999999996,-0.127,0.5800000000000001
0.34287999999999996,-0.055,0.719
0.25229999999999997,0.0421,0.46399999999999997
0.25239999999999996,0.237,0.5680000000000001
0.35789,-0.124,0.5860000000000001
0.38249999999999995,-0.189,0.45399999999999996
0.34420999999999996,0.124,0.688
0.21899999999999997,-0.00271,0.41300000000000003
0.46599999999999997,0.0807,0.3373
0.3364,0.119,0.3376
0.3893,0.016,0.395
0.22899999999999998,-0.121,0.628
0.21099999999999997,-0.113,0.5740000000000001
0.24,-0.00101,0.61
0.34331999999999996,-0.0983,0.3356
0.3716,-0.113,0.516
0.36369999999999997,-0.226,0.46799999999999997
0.495,-0.0598,0.372
0.28509999999999996,-0.171,0.506
0.3867,0.106,0.5860000000000001
0.28909999999999997,0.0439,0.622
0.21499999999999997,0.0376,0.514
0.24899999999999997,0.039,0.41500000000000004
0.4029,-0.0936,0.353
0.36729999999999996,0.0528,0.65
0.142,-0.0348,0.496
0.21699999999999997,0.156,0.45999999999999996
0.31329999999999997,-0.071,0.45499999999999996
0.3197,0.0494,0.607
0.34142999999999996,0.122,0.634
0.241,0.0535,0.354
0.3941,0.18,0.7
0.27569999999999995,0.107,0.432
0.205,0.0392,0.432
0.4054,-0.0187,0.389
0.478,0.205,0.5780000000000001
0.34428,-0.0991,0.638
0.19199999999999998,-0.0504,0.5820000000000001
0.41279999999999994,0.0904,0.694
0.3145,0.0328,0.6970000000000001
0.31139999999999995,0.21,0.567
0.4093,0.0598,0.41900000000000004
0.474,-0.052,0.632
0.204,-0.0422,0.489
0.10699999999999998,0.0517,0.473
0.34883,0.184,0.502
0.28909999999999997,-0.12,0.431
0.35379,-0.118,0.598
0.4175,0.125,0.46199999999999997
0.3826,0.162,0.598
0.3298,0.111,0.558
0.26239999999999997,0.0293,0.573
0.208,0.0649,0.5760000000000001
0.5569999999999999,0.0386,0.478
0.484,0.105,0.472
0.21199999999999997,-0.00404,0.358
0.22899999999999998,0.0992,0.635
0.3243,0.136,0.532
0.2773,-0.0855,0.41700000000000004
0.4322,-0.089,0.56
0.3313,0.0398,0.3235
0.30379999999999996,-0.154,0.631
0.207,0.0524,0.629
0.25239999999999996,-0.0699,0.3357
0.2759,-0.11,0.64
0.21899999999999997,-0.107,0.422
0.45999999999999996,-0.0423,0.432
0.35129,0.0148,0.315
0.45799999999999996,0.0223,0.52
0.285,-0.122,0.649
0.378,0.00479,0.363
0.503,-0.0608,0.598
0.235,0.102,0.556
0.473,-0.0383,0.56
0.552,0.0765,0.569
0.3736,-0.0989,0.41500000000000004
0.35538,-0.153,0.615
0.16699999999999998,0.0068,0.385
0.513,0.0848,0.5820000000000001
0.22099999999999997,0.0231,0.507
0.3352,-0.213,0.5880000000000001
0.2808,0.118,0.311
0.36319999999999997,-0.151,0.485
0.4365,-0.00342,0.473
0.2631,-0.0122,0.6970000000000001
0.476,0.139,0.5840000000000001
0.534,-0.0107,0.424
0.474,-0.0283,0.657
0.36219999999999997,0.0502,0.721
0.2869,-0.165,0.615
0.3951,-0.101,0.41900000000000004
0.34295,0.193,0.485
0.19099999999999998,0.0215,0.432
0.38079999999999997,-0.195,0.471
0.45499999999999996,-0.0875,0.527
0.45099999999999996,0.0823,0.627
0.31599999999999995,0.017,0.363
0.34432999999999997,-0.00362,0.731
0.487,0.106,0.569
0.259,-0.024,0.5660000000000001
0.35768,-0.16,0.597
0.3145,-0.0651,0.696
0.46299999999999997,-0.00615,0.558
0.26999999999999996,-0.00332,0.369
0.3629,-0.0623,0.38
0.19799999999999998,0.134,0.382
0.35272,0.188,0.402
0.494,0.0278,0.647
0.44839999999999997,0.00349,0.646
0.31899999999999995,0.138,0.648
0.52,0.0417,0.46599999999999997
0.44999999999999996,0.0941,0.53
0.22999999999999998,-0.0561,0.594
0.3263,0.093,0.3256
0.22599999999999998,-0.0717,0.606
0.42779999999999996,-0.115,0.376
0.29379999999999995,-0.122,0.6619999999999999
0.2895,0.0591,0.375
0.28919999999999996,0.017,0.3308
0.238,0.169,0.515
0.3641,-0.125,0.599
0.4022,0.11,0.388
0.3167,-0.134,0.632
0.25889999999999996,-0.152,0.5349999999999999
0.4331,-0.103,0.482
0.34351,-0.123,0.687
0.521,0.024,0.531
0.46699999999999997,-0.106,0.432
0.45099999999999996,-0.104,0.609
0.3725,-0.074,0.5349999999999999
0.4311,-0.215,0.46199999999999997
0.46599999999999997,-0.088,0.5920000000000001
0.35220999999999997,-0.0172,0.2962
0.22099999999999997,0.0514,0.433
0.24,-0.0332,0.3413
0.236,-0.0451,0.356
0.18799999999999997,-0.104,0.5569999999999999
0.27769999999999995,0.0563,0.644
0.21199999999999997,-0.0843,0.612
0.35897999999999997,0.245,0.487
0.3842,-0.0598,0.2983
0.27399999999999997,0.00792,0.406
0.207,-0.00651,0.597
0.3988,0.159,0.63
0.19199999999999998,-0.0142,0.607
0.37539999999999996,-0.16,0.656
0.31239999999999996,0.156,0.62
0.3306,0.172,0.378
0.482,-0.0343,0.534
0.34241,0.0657,0.6990000000000001
0.4075,0.135,0.548
0.241,-0.0933,0.621
0.17999999999999997,-0.0498,0.46699999999999997
0.28359999999999996,0.09,0.589
0.38889999999999997,-0.0771,0.372
0.491,-0.0659,0.642
0.16899999999999998,0.05,0.5429999999999999
0.34238999999999997,0.136,0.5820000000000001
0.3055,-0.192,0.494
0.31439999999999996,-0.0804,0.474
0.23299999999999998,0.148,0.5609999999999999
0.39189999999999997,0.0636,0.375
0.4154,-0.0499,0.5800000000000001
0.292,0.0475,0.719
0.4405,0.0723,0.6
0.19599999999999998,0.121,0.599
0.2551,0.0209,0.367
0.42019999999999996,0.0312,0.704
0.25849999999999995,0.00243,0.53
0.3696,-0.0545,0.64
0.45499999999999996,0.115,0.63
0.3989,-0.192,0.612
0.31729999999999997,-0.0664,0.371
0.482,-0.00333,0.521
0.2583,0.115,0.504
0.3968,-0.0739,0.6759999999999999
0.48,0.0925,0.445
0.46799999999999997,0.1,0.6579999999999999
0.45999999999999996,0.00618,0.43
0.28859999999999997,0.119,0.41500000000000004
0.484,-0.00309,0.451
0.24899999999999997,-0.118,0.41400000000000003
0.33409999999999995,-0.0831,0.383
0.238,-0.171,0.531
0.2632,-0.166,0.612
0.45999999999999996,-0.138,0.356
0.35339,0.115,0.353
0.477,-0.0424,0.391
0.4229,0.128,0.492
0.43029999999999996,0.0785,0.47
0.33249999999999996,-0.0443,0.36
0.2769,-0.0929,0.40800000000000003
0.21699999999999997,-0.0766,0.603
0.236,0.199,0.629
0.4493,-0.065,0.65
0.289,0.14,0.577
0.45899999999999996,-0.121,0.603
0.3292,0.174,0.368
0.4253,-0.0234,0.469
0.46199999999999997,0.0201,0.567
0.3959,0.184,0.5469999999999999
0.46199999999999997,0.0778,0.552
0.238,-0.0975,0.628
0.22299999999999998,0.0587,0.42000000000000004
0.3165,-0.101,0.399
0.29369999999999996,-0.017,0.355
0.25329999999999997,-0.155,0.596
0.39949999999999997,-0.0208,0.374
0.29669999999999996,-0.063,0.3469
0.2547,0.0692,0.401
0.40599999999999997,0.0467,0.581
0.474,-0.074,0.663
0.33349999999999996,-0.0745,0.698
0.15099999999999997,-0.0621,0.5589999999999999
0.46599999999999997,-0.0085,0.661
0.34695,-0.0513,0.718
0.4285,0.179,0.523
0.3024,-0.0515,0.433
0.28769999999999996,0.0155,0.323
0.3717,-0.0695,0.406
0.31799999999999995,0.169,0.573
0.471,-0.0185,0.526
0.25649999999999995,-0.0998,0.399
0.42979999999999996,0.0779,0.657
0.38639999999999997,-0.169,0.6599999999999999
0.22699999999999998,0.0561,0.593
0.30029999999999996,0.00367,0.72
0.35669999999999996,-0.159,0.47
0.25849999999999995,-0.0308,0.527
0.3852,0.0686,0.702
0.46799999999999997,-0.0511,0.433
0.18999999999999997,0.131,0.625
0.237,0.0466,0.6859999999999999
0.2723,-0.0913,0.354
0.31729999999999997,0.0385,0.364
0.3135,0.208,0.481
0.239,-0.0532,0.393
0.478,-0.147,0.472
0.2768,0.126,0.634
0.11699999999999997,0.126,0.567
0.16199999999999998,-0.00801,0.723
0.18399999999999997,-0.0353,0.452
0.2979,0.088,0.645
0.43679999999999997,0.00493,0.3151
0.45499999999999996,0.0613,0.51
0.34984,0.164,0.428
0.5229999999999999,0.0738,0.5509999999999999
0.2592,-0.125,0.599
0.5349999999999999,-0.00967,0.642
0.3702,-0.204,0.509
0.3165,-0.0381,0.359
0.3188,-0.0676,0.5569999999999999
0.26759999999999995,0.1,0.544
0.46599999999999997,0.0745,0.526
0.4317,0.091,0.46799999999999997
0.3715,-0.0557,0.525
0.26999999999999996,0.0681,0.388
0.3707,-0.111,0.405
0.4053,0.0628,0.534
0.38349999999999995,0.0899,0.607
0.475,-0.00385,0.69
0.245,-0.194,0.446
0.23299999999999998,0.0594,0.5509999999999999
0.22199999999999998,0.0152,0.625
0.2838,0.104,0.41600000000000004
0.35258,-0.149,0.426
0.242,-0.0351,0.665
0.235,0.0883,0.528
0.35436999999999996,-0.077,0.714
0.18499999999999997,-0.0939,0.595
0.3771,0.0642,0.361
0.2994,-0.13,0.5740000000000001
0.3911,-0.16,0.522
0.3207,-0.0916,0.438
0.31389999999999996,-0.105,0.7
0.4007,-0.157,0.624
0.242,0.137,0.502
0.178,-0.0236,0.604
0.22899999999999998,0.105,0.479
0.42019999999999996,0.0816,0.727
0.492,-0.015,0.453
0.5349999999999999,0.0479,0.351
0.36119999999999997,0.164,0.449
0.4346,-0.13,0.723
0.33509999999999995,0.126,0.6719999999999999
0.42889999999999995,-0.0809,0.667
0.473,-0.0611,0.396
0.34759999999999996,0.0909,0.5329999999999999
0.18399999999999997,0.0638,0.556
0.497,0.132,0.469
0.366,0.0569,0.385
0.19799999999999998,0.0894,0.536
0.25549999999999995,0.0138,0.536
0.18899999999999997,0.052,0.369
0.3911,-0.107,0.40700000000000003
0.42489999999999994,-0.135,0.446
0.22399999999999998,-0.176,0.618
0.5289999999999999,0.047,0.353
0.4365,0.00494,0.704
0.498,0.031,0.706
0.5269999999999999,-0.0672,0.594
0.40549999999999997,0.18,0.521
0.34722,-0.0862,0.378
0.4468,0.25,0.481
0.53,-0.227,0.618
0.35674,-0.0888,0.3156
0.3847,0.16,0.477
0.23099999999999998,-0.0893,0.496
0.3817,0.0328,0.361
0.34676999999999997,0.153,0.626
0.46699999999999997,0.0483,0.444
0.43599999999999994,-0.147,0.51
0.3629,-0.102,0.451
0.314,-0.139,0.632
0.29219999999999996,0.0853,0.359
0.587,-0.0516,0.429
0.3051,0.0517,0.403
0.33699999999999997,0.125,0.648
0.2934,0.0575,0.372
0.38349999999999995,-0.13,0.585
0.2568,0.107,0.573
0.2778,0.181,0.5880000000000001
0.3866,-0.0303,0.599
0.586,-0.116,0.519
0.257,-0.0537,0.3228
0.4098,0.145,0.497
0.41059999999999997,0.00356,0.719
0.2738,-0.0855,0.603
0.484,0.0632,0.552
0.2875,0.0521,0.373
0.349371,0.067,0.671
0.34623,0.0519,0.406
0.578,0.0312,0.452
0.209,-0.0446,0.472
0.20299999999999999,-0.0352,0.402
0.2561,-0.0789,0.41900000000000004
0.3811,-0.0777,0.366
0.44079999999999997,-0.149,0.495
0.239,0.0513,0.499
0.34051,-0.112,0.608
0.31029999999999996,-0.27,0.643
0.252,0.128,0.41400000000000003
0.14999999999999997,0.0431,0.489
0.20299999999999999,-0.055,0.5700000000000001
0.178,-0.0145,0.482
0.26,0.219,0.552
0.36729999999999996,0.0289,0.628
0.42589999999999995,0.119,0.425
0.45099999999999996,-0.124,0.2966
0.2739,0.0397,0.367
0.473,-0.114,0.589
0.3679,0.165,0.6779999999999999
0.3306,-0.0736,0.7070000000000001
0.471,0.0388,0.395
0.30169999999999997,0.0707,0.376
0.507,-0.0338,0.597
0.34267,-0.23,0.501
0.2742,-0.178,0.488
0.384,-0.131,0.425
0.28359999999999996,0.0577,0.597
0.4397,0.175,0.41000000000000003
0.3196,0.0283,0.6990000000000001
0.12199999999999997,-0.074,0.5740000000000001
0.4098,-0.0177,0.482
0.2815,-0.133,0.371
0.44789999999999996,0.169,0.591
0.34436999999999995,-0.0969,0.3432
0.22599999999999998,0.0387,0.529
0.488,0.0094,0.589
0.27699999999999997,0.0658,0.388
0.21399999999999997,0.0158,0.581
0.45199999999999996,0.0733,0.6910000000000001
0.45699999999999996,-0.155,0.405
0.493,0.0947,0.529
0.38089999999999996,0.177,0.40800000000000003
0.3261,-0.104,0.649
0.3867,0.0102,0.5840000000000001
0.20099999999999998,-0.035,0.614
0.41809999999999997,0.00301,0.6699999999999999
0.34003999999999995,0.0783,0.358
0.501,-0.0154,0.604
0.4132,0.134,0.357
0.285,0.162,0.542
0.25249999999999995,-0.0638,0.593
0.4291,0.0139,0.698
0.23399999999999999,-0.0677,0.569
